,Unnamed: 0,name,address,date,neg,neu,pos
1206,1206,CounterCulture,"        2337 E Cesar Chavez St Austin, TX 78702    ",2_11_2017,0.057999999999999996,0.6890000000000001,0.253
1207,1207,CounterCulture,"        2337 E Cesar Chavez St Austin, TX 78702    ",3_11_2019,0.034,0.6920000000000001,0.27399999999999997
1208,1208,CounterCulture,"        2337 E Cesar Chavez St Austin, TX 78702    ",6_29_2018,0.040999999999999995,0.693,0.266
1209,1209,CounterCulture,"        2337 E Cesar Chavez St Austin, TX 78702    ",11_28_2018,0.064,0.721,0.215
1210,1210,CounterCulture,"        2337 E Cesar Chavez St Austin, TX 78702    ",5_2_2019,0.035,0.6970000000000001,0.26899999999999996
1211,1211,Botticelli,"        1321 S Congress Ave Austin, TX 78704    ",10_1_2012,0.031,0.69,0.278
1212,1212,Botticelli,"        1321 S Congress Ave Austin, TX 78704    ",6_1_2017,0.027999999999999997,0.677,0.295
1213,1213,DegreesKitchen,"        2401 Lake Austin Blvd Austin, TX 78703    ",7_14_2019,0.045,0.73,0.22399999999999998
1214,1214,Botticelli,"        1321 S Congress Ave Austin, TX 78704    ",12_30_2016,0.067,0.693,0.24
1215,1215,Botticelli,"        1321 S Congress Ave Austin, TX 78704    ",2_3_2018,0.019,0.687,0.294
1216,1216,Botticelli,"        1321 S Congress Ave Austin, TX 78704    ",1_5_2019,0.039,0.7090000000000001,0.252
1217,1217,Botticelli,"        1321 S Congress Ave Austin, TX 78704    ",11_10_2018,0.043,0.69,0.266
1218,1218,Botticelli,"        1321 S Congress Ave Austin, TX 78704    ",4_9_2019,0.021,0.6890000000000001,0.29100000000000004
1219,1219,Botticelli,"        1321 S Congress Ave Austin, TX 78704    ",5_14_2019,0.038,0.755,0.207
1220,1220,RoaringFork,"        10850 Stonelake Blvd Austin, TX 78759    ",4_21_2018,0.044000000000000004,0.713,0.243
1221,1221,RoaringFork,"        10850 Stonelake Blvd Austin, TX 78759    ",12_27_2015,0.053,0.713,0.23399999999999999
1222,1222,CounterCulture,"        2337 E Cesar Chavez St Austin, TX 78702    ",6_13_2019,0.04,0.7,0.26
1223,1223,RoaringFork,"        10850 Stonelake Blvd Austin, TX 78759    ",9_19_2018,0.052000000000000005,0.7120000000000001,0.235
1224,1224,RoaringFork,"        10850 Stonelake Blvd Austin, TX 78759    ",5_28_2019,0.05,0.705,0.245
1225,1225,RoaringFork,"        10850 Stonelake Blvd Austin, TX 78759    ",7_2_2017,0.037000000000000005,0.6890000000000001,0.273
1226,1226,RoaringFork,"        10850 Stonelake Blvd Austin, TX 78759    ",5_23_2019,0.028999999999999998,0.7090000000000001,0.263
1227,1227,RoaringFork,"        10850 Stonelake Blvd Austin, TX 78759    ",5_11_2019,0.027000000000000003,0.705,0.268
1228,1228,TChickenJoint,"        7211 Burnet Rd Austin, TX 78757    ",8_5_2018,0.061,0.73,0.209
1229,1229,TChickenJoint,"        7211 Burnet Rd Austin, TX 78757    ",4_15_2019,0.059000000000000004,0.7340000000000001,0.207
1230,1230,TChickenJoint,"        7211 Burnet Rd Austin, TX 78757    ",8_20_2018,0.034,0.7190000000000001,0.247
1231,1231,TChickenJoint,"        7211 Burnet Rd Austin, TX 78757    ",6_14_2019,0.069,0.716,0.21600000000000003
1232,1232,TChickenJoint,"        7211 Burnet Rd Austin, TX 78757    ",7_15_2019,0.038,0.7340000000000001,0.22699999999999998
1233,1233,TChickenJoint,"        7211 Burnet Rd Austin, TX 78757    ",2_10_2019,0.044000000000000004,0.73,0.226
1234,1234,MezzeMe,"        4700 W Guadalupe St The Triangle Austin, TX 78751    ",1_14_2018,0.04,0.642,0.318
1235,1235,MezzeMe,"        4700 W Guadalupe St The Triangle Austin, TX 78751    ",10_1_2017,0.05,0.6990000000000001,0.251
1236,1236,RoaringFork,"        10850 Stonelake Blvd Austin, TX 78759    ",5_24_2019,0.051,0.703,0.24600000000000002
1237,1237,MezzeMe,"        4700 W Guadalupe St The Triangle Austin, TX 78751    ",11_1_2017,0.065,0.6729999999999999,0.263
1238,1238,MezzeMe,"        4700 W Guadalupe St The Triangle Austin, TX 78751    ",10_27_2018,0.035,0.7170000000000001,0.248
1239,1239,MezzeMe,"        4700 W Guadalupe St The Triangle Austin, TX 78751    ",11_24_2018,0.043,0.637,0.32
1240,1240,MezzeMe,"        4700 W Guadalupe St The Triangle Austin, TX 78751    ",10_7_2018,0.046,0.6759999999999999,0.278
1241,1241,MezzeMe,"        4700 W Guadalupe St The Triangle Austin, TX 78751    ",1_23_2019,0.043,0.645,0.312
1242,1242,MezzeMe,"        4700 W Guadalupe St The Triangle Austin, TX 78751    ",8_30_2018,0.032,0.665,0.303
1243,1243,TheHightower,"        1209 E 7th St Austin, TX 78702    ",11_16_2014,0.035,0.715,0.25
1244,1244,TheHightower,"        1209 E 7th St Austin, TX 78702    ",4_27_2016,0.066,0.7020000000000001,0.233
1245,1245,TheHightower,"        1209 E 7th St Austin, TX 78702    ",10_27_2015,0.031,0.718,0.251
1246,1246,TChickenJoint,"        7211 Burnet Rd Austin, TX 78757    ",7_13_2019,0.044000000000000004,0.716,0.24
1247,1247,TheHightower,"        1209 E 7th St Austin, TX 78702    ",1_13_2016,0.061,0.7240000000000001,0.215
1248,1248,TheHightower,"        1209 E 7th St Austin, TX 78702    ",7_16_2016,0.037000000000000005,0.706,0.258
1249,1249,TheHightower,"        1209 E 7th St Austin, TX 78702    ",3_5_2019,0.039,0.6829999999999999,0.278
1250,1250,CulinaryDropout,"        11721 Rock Rose Ste 100 Austin, TX 78758    ",6_21_2019,0.037000000000000005,0.696,0.267
1251,1251,CulinaryDropout,"        11721 Rock Rose Ste 100 Austin, TX 78758    ",1_12_2019,0.036000000000000004,0.667,0.297
1252,1252,CulinaryDropout,"        11721 Rock Rose Ste 100 Austin, TX 78758    ",11_9_2018,0.05,0.657,0.293
1253,1253,TheHightower,"        1209 E 7th St Austin, TX 78702    ",5_29_2019,0.065,0.695,0.24
1254,1254,CulinaryDropout,"        11721 Rock Rose Ste 100 Austin, TX 78758    ",2_28_2019,0.025,0.6970000000000001,0.278
1255,1255,CulinaryDropout,"        11721 Rock Rose Ste 100 Austin, TX 78758    ",6_16_2019,0.034,0.711,0.255
1256,1256,CulinaryDropout,"        11721 Rock Rose Ste 100 Austin, TX 78758    ",1_6_2019,0.025,0.716,0.259
1257,1257,CulinaryDropout,"        11721 Rock Rose Ste 100 Austin, TX 78758    ",3_17_2019,0.038,0.72,0.242
1258,1258,CulinaryDropout,"        11721 Rock Rose Ste 100 Austin, TX 78758    ",5_15_2019,0.044000000000000004,0.7190000000000001,0.237
1259,1259,CulinaryDropout,"        11721 Rock Rose Ste 100 Austin, TX 78758    ",7_28_2019,0.033,0.718,0.249
1260,1260,HomeSlicePizza,"        1415 S Congress St Austin, TX 78704    ",6_27_2018,0.066,0.76,0.174
1261,1261,HomeSlicePizza,"        1415 S Congress St Austin, TX 78704    ",1_29_2018,0.045,0.688,0.267
1262,1262,HomeSlicePizza,"        1415 S Congress St Austin, TX 78704    ",4_5_2019,0.047,0.758,0.195
1263,1263,HomeSlicePizza,"        1415 S Congress St Austin, TX 78704    ",5_29_2019,0.023,0.748,0.228
1264,1264,HomeSlicePizza,"        1415 S Congress St Austin, TX 78704    ",7_15_2019,0.066,0.7070000000000001,0.22699999999999998
1265,1265,HomeSlicePizza,"        1415 S Congress St Austin, TX 78704    ",6_14_2019,0.036000000000000004,0.732,0.233
1266,1266,BirdBirdBiscuit,"        2701 Manor Rd Austin, TX 78722    ",6_1_2019,0.032,0.69,0.278
1267,1267,BirdBirdBiscuit,"        2701 Manor Rd Austin, TX 78722    ",11_2_2018,0.05,0.6829999999999999,0.267
1268,1268,BirdBirdBiscuit,"        2701 Manor Rd Austin, TX 78722    ",6_5_2019,0.033,0.695,0.272
1269,1269,BirdBirdBiscuit,"        2701 Manor Rd Austin, TX 78722    ",7_12_2018,0.036000000000000004,0.6679999999999999,0.29600000000000004
1270,1270,BirdBirdBiscuit,"        2701 Manor Rd Austin, TX 78722    ",6_13_2019,0.027000000000000003,0.74,0.233
1271,1271,BirdBirdBiscuit,"        2701 Manor Rd Austin, TX 78722    ",2_2_2019,0.036000000000000004,0.7240000000000001,0.24100000000000002
1272,1272,BirdBirdBiscuit,"        2701 Manor Rd Austin, TX 78722    ",3_26_2019,0.047,0.725,0.228
1273,1273,EasyTiger,"        709 E 6th St Austin, TX 78701    ",11_2_2018,0.054000000000000006,0.68,0.266
1274,1274,EasyTiger,"        709 E 6th St Austin, TX 78701    ",9_10_2018,0.03,0.679,0.29
1275,1275,EasyTiger,"        709 E 6th St Austin, TX 78701    ",2_14_2018,0.025,0.726,0.25
1276,1276,EasyTiger,"        709 E 6th St Austin, TX 78701    ",10_26_2018,0.027999999999999997,0.706,0.266
1277,1277,EasyTiger,"        709 E 6th St Austin, TX 78701    ",1_15_2019,0.036000000000000004,0.687,0.27699999999999997
1278,1278,EasyTiger,"        709 E 6th St Austin, TX 78701    ",3_4_2019,0.049,0.711,0.239
1279,1279,EasyTiger,"        709 E 6th St Austin, TX 78701    ",6_17_2019,0.032,0.7120000000000001,0.256
1280,1280,EasyTiger,"        709 E 6th St Austin, TX 78701    ",12_20_2018,0.049,0.723,0.228
1281,1281,EasyTiger,"        709 E 6th St Austin, TX 78701    ",6_22_2019,0.049,0.7020000000000001,0.249
1282,1282,JewboyBurgers,"        5000 Burnet Austin, TX 78756    ",11_28_2016,0.027000000000000003,0.648,0.325
1283,1283,JewboyBurgers,"        5000 Burnet Austin, TX 78756    ",3_18_2017,0.042,0.706,0.252
1284,1284,JewboyBurgers,"        5000 Burnet Austin, TX 78756    ",11_6_2018,0.017,0.6679999999999999,0.315
1285,1285,JewboyBurgers,"        5000 Burnet Austin, TX 78756    ",12_3_2017,0.01,0.716,0.275
1286,1286,JewboyBurgers,"        5000 Burnet Austin, TX 78756    ",10_27_2018,0.033,0.731,0.235
1287,1287,JewboyBurgers,"        5000 Burnet Austin, TX 78756    ",7_20_2018,0.023,0.7040000000000001,0.273
1288,1288,JewboyBurgers,"        5000 Burnet Austin, TX 78756    ",3_29_2018,0.025,0.6579999999999999,0.318
1289,1289,JewboyBurgers,"        5000 Burnet Austin, TX 78756    ",7_23_2018,0.034,0.73,0.23600000000000002
1290,1290,JewboyBurgers,"        5000 Burnet Austin, TX 78756    ",1_10_2019,0.032,0.7020000000000001,0.267
1291,1291,PhoPlease,"        1920 East Riverside Dr Ste D140 Austin, TX 78741    ",1_25_2019,0.023,0.6729999999999999,0.305
1292,1292,PhoPlease,"        1920 East Riverside Dr Ste D140 Austin, TX 78741    ",10_28_2017,0.03,0.698,0.272
1293,1293,EasyTiger,"        709 E 6th St Austin, TX 78701    ",7_2_2019,0.040999999999999995,0.754,0.205
1294,1294,PhoPlease,"        1920 East Riverside Dr Ste D140 Austin, TX 78741    ",2_16_2019,0.031,0.7040000000000001,0.265
1295,1295,PhoPlease,"        1920 East Riverside Dr Ste D140 Austin, TX 78741    ",8_10_2018,0.022000000000000002,0.737,0.24
1296,1296,PhoPlease,"        1920 East Riverside Dr Ste D140 Austin, TX 78741    ",6_2_2019,0.043,0.6859999999999999,0.271
1297,1297,PhoPlease,"        1920 East Riverside Dr Ste D140 Austin, TX 78741    ",11_7_2018,0.032,0.7020000000000001,0.267
1298,1298,OddDuck,"        1201 S Lamar Blvd Austin, TX 78704    ",5_1_2019,0.05,0.679,0.271
1299,1299,OddDuck,"        1201 S Lamar Blvd Austin, TX 78704    ",5_20_2018,0.049,0.737,0.213
1300,1300,OddDuck,"        1201 S Lamar Blvd Austin, TX 78704    ",12_28_2017,0.042,0.7070000000000001,0.251
1301,1301,JewboyBurgers,"        5000 Burnet Austin, TX 78756    ",7_26_2019,0.019,0.711,0.27
1302,1302,OddDuck,"        1201 S Lamar Blvd Austin, TX 78704    ",3_5_2019,0.048,0.691,0.26
1303,1303,OddDuck,"        1201 S Lamar Blvd Austin, TX 78704    ",10_27_2018,0.04,0.6859999999999999,0.27399999999999997
1304,1304,OddDuck,"        1201 S Lamar Blvd Austin, TX 78704    ",6_28_2018,0.042,0.698,0.26
1305,1305,OddDuck,"        1201 S Lamar Blvd Austin, TX 78704    ",5_26_2019,0.028999999999999998,0.6970000000000001,0.275
1306,1306,OddDuck,"        1201 S Lamar Blvd Austin, TX 78704    ",6_12_2019,0.038,0.667,0.295
1307,1307,PhoPlease,"        1920 East Riverside Dr Ste D140 Austin, TX 78741    ",6_4_2019,0.027000000000000003,0.737,0.237
1309,1309,OddDuck,"        1201 S Lamar Blvd Austin, TX 78704    ",7_28_2019,0.031,0.706,0.263
1310,1310,RamenTatsuYa,"        1234 S Lamar Blvd Austin, TX 78704    ",2_5_2019,0.044000000000000004,0.75,0.20600000000000002
1311,1311,RamenTatsuYa,"        1234 S Lamar Blvd Austin, TX 78704    ",6_11_2018,0.044000000000000004,0.74,0.21600000000000003
1313,1313,RamenTatsuYa,"        1234 S Lamar Blvd Austin, TX 78704    ",5_28_2019,0.048,0.7290000000000001,0.222
1314,1314,RamenTatsuYa,"        1234 S Lamar Blvd Austin, TX 78704    ",12_11_2018,0.055,0.728,0.21600000000000003
1315,1315,RamenTatsuYa,"        1234 S Lamar Blvd Austin, TX 78704    ",6_5_2019,0.047,0.703,0.25
1316,1316,RamenTatsuYa,"        1234 S Lamar Blvd Austin, TX 78704    ",7_21_2019,0.069,0.723,0.20800000000000002
1317,1317,FabiRosi,"        509 Hearn St Austin, TX 78703    ",1_4_2014,0.032,0.6759999999999999,0.29100000000000004
1318,1318,FabiRosi,"        509 Hearn St Austin, TX 78703    ",7_24_2016,0.032,0.715,0.253
1319,1319,FabiRosi,"        509 Hearn St Austin, TX 78703    ",2_22_2014,0.037000000000000005,0.693,0.271
1320,1320,FabiRosi,"        509 Hearn St Austin, TX 78703    ",4_19_2017,0.049,0.705,0.24600000000000002
1321,1321,FabiRosi,"        509 Hearn St Austin, TX 78703    ",11_16_2016,0.040999999999999995,0.67,0.289
1322,1322,FabiRosi,"        509 Hearn St Austin, TX 78703    ",10_22_2014,0.024,0.693,0.28300000000000003
1323,1323,FabiRosi,"        509 Hearn St Austin, TX 78703    ",8_4_2018,0.024,0.6970000000000001,0.27899999999999997
1324,1324,FabiRosi,"        509 Hearn St Austin, TX 78703    ",6_1_2019,0.028999999999999998,0.7120000000000001,0.259
1325,1325,HeoEatery,"        6214 N Lamar Blvd Austin, TX 78752    ",11_13_2016,0.031,0.6990000000000001,0.27
1326,1326,HeoEatery,"        6214 N Lamar Blvd Austin, TX 78752    ",4_26_2018,0.024,0.708,0.26899999999999996
1327,1327,HeoEatery,"        6214 N Lamar Blvd Austin, TX 78752    ",3_26_2018,0.042,0.68,0.27699999999999997
1328,1328,HeoEatery,"        6214 N Lamar Blvd Austin, TX 78752    ",12_26_2016,0.03,0.711,0.259
1329,1329,FabiRosi,"        509 Hearn St Austin, TX 78703    ",7_16_2019,0.034,0.7070000000000001,0.259
1330,1330,HeoEatery,"        6214 N Lamar Blvd Austin, TX 78752    ",3_2_2019,0.04,0.745,0.215
1331,1331,HeoEatery,"        6214 N Lamar Blvd Austin, TX 78752    ",5_14_2018,0.046,0.718,0.23600000000000002
1332,1332,HeoEatery,"        6214 N Lamar Blvd Austin, TX 78752    ",5_30_2017,0.03,0.74,0.23
1333,1333,HeoEatery,"        6214 N Lamar Blvd Austin, TX 78752    ",12_30_2018,0.052000000000000005,0.716,0.231
1334,1334,HeoEatery,"        6214 N Lamar Blvd Austin, TX 78752    ",6_19_2018,0.043,0.7290000000000001,0.22699999999999998
1335,1335,TrueFoodKitchen,"        222 W Ave Ste HR100 Austin, TX 78701    ",1_13_2019,0.055,0.691,0.255
1336,1336,TrueFoodKitchen,"        222 W Ave Ste HR100 Austin, TX 78701    ",2_21_2019,0.027999999999999997,0.669,0.302
1337,1337,TrueFoodKitchen,"        222 W Ave Ste HR100 Austin, TX 78701    ",3_26_2017,0.023,0.6459999999999999,0.33
1338,1338,HeoEatery,"        6214 N Lamar Blvd Austin, TX 78752    ",7_7_2019,0.021,0.716,0.263
1339,1339,TrueFoodKitchen,"        222 W Ave Ste HR100 Austin, TX 78701    ",3_2_2019,0.05,0.684,0.266
1340,1340,TrueFoodKitchen,"        222 W Ave Ste HR100 Austin, TX 78701    ",11_24_2018,0.05,0.718,0.23199999999999998
1341,1341,TrueFoodKitchen,"        222 W Ave Ste HR100 Austin, TX 78701    ",12_9_2018,0.019,0.6920000000000001,0.289
1342,1342,TrueFoodKitchen,"        222 W Ave Ste HR100 Austin, TX 78701    ",7_26_2019,0.055999999999999994,0.6970000000000001,0.247
1343,1343,Patrizi,"        2307 Manor Rd Austin, TX 78722    ",9_6_2018,0.034,0.706,0.26
1344,1344,Patrizi,"        2307 Manor Rd Austin, TX 78722    ",12_19_2018,0.040999999999999995,0.728,0.231
1345,1345,Patrizi,"        2307 Manor Rd Austin, TX 78722    ",8_3_2018,0.039,0.701,0.26
1346,1346,TrueFoodKitchen,"        222 W Ave Ste HR100 Austin, TX 78701    ",6_30_2019,0.036000000000000004,0.6409999999999999,0.32299999999999995
1347,1347,Patrizi,"        2307 Manor Rd Austin, TX 78722    ",2_17_2018,0.035,0.755,0.21
1348,1348,Patrizi,"        2307 Manor Rd Austin, TX 78722    ",5_2_2018,0.016,0.701,0.282
1349,1349,Patrizi,"        2307 Manor Rd Austin, TX 78722    ",5_9_2019,0.026000000000000002,0.6809999999999999,0.294
1350,1350,Patrizi,"        2307 Manor Rd Austin, TX 78722    ",1_20_2019,0.028999999999999998,0.6970000000000001,0.27399999999999997
1351,1351,Patrizi,"        2307 Manor Rd Austin, TX 78722    ",6_28_2019,0.046,0.7070000000000001,0.247
1352,1352,Patrizi,"        2307 Manor Rd Austin, TX 78722    ",7_2_2019,0.026000000000000002,0.736,0.23800000000000002
1353,1353,CypressGrill,"        4404 W William Cannon Dr Ste L Austin, TX 78749    ",10_6_2017,0.024,0.695,0.281
1354,1354,CypressGrill,"        4404 W William Cannon Dr Ste L Austin, TX 78749    ",6_16_2018,0.040999999999999995,0.726,0.233
1355,1355,CypressGrill,"        4404 W William Cannon Dr Ste L Austin, TX 78749    ",8_2_2018,0.037000000000000005,0.6779999999999999,0.285
1356,1356,CypressGrill,"        4404 W William Cannon Dr Ste L Austin, TX 78749    ",3_24_2018,0.038,0.736,0.226
1357,1357,CypressGrill,"        4404 W William Cannon Dr Ste L Austin, TX 78749    ",4_5_2017,0.042,0.735,0.22399999999999998
1358,1358,CypressGrill,"        4404 W William Cannon Dr Ste L Austin, TX 78749    ",6_10_2018,0.099,0.688,0.214
1359,1359,CypressGrill,"        4404 W William Cannon Dr Ste L Austin, TX 78749    ",4_1_2019,0.038,0.696,0.266
1360,1360,RoaringFork,"        701 Congress Ave Austin, TX 78701    ",5_3_2018,0.031,0.6809999999999999,0.28800000000000003
1361,1361,RoaringFork,"        701 Congress Ave Austin, TX 78701    ",12_19_2017,0.043,0.6659999999999999,0.29100000000000004
1362,1362,RoaringFork,"        701 Congress Ave Austin, TX 78701    ",12_9_2018,0.047,0.6679999999999999,0.285
1363,1363,RoaringFork,"        701 Congress Ave Austin, TX 78701    ",10_27_2017,0.052000000000000005,0.736,0.212
1364,1364,RoaringFork,"        701 Congress Ave Austin, TX 78701    ",10_20_2018,0.04,0.6629999999999999,0.297
1365,1365,RoaringFork,"        701 Congress Ave Austin, TX 78701    ",2_13_2018,0.033,0.703,0.264
1366,1366,RoaringFork,"        701 Congress Ave Austin, TX 78701    ",3_9_2019,0.039,0.72,0.24100000000000002
1367,1367,Koriente,"        621 E 7th St Austin, TX 78701    ",1_3_2017,0.035,0.691,0.273
1368,1368,Koriente,"        621 E 7th St Austin, TX 78701    ",6_25_2019,0.044000000000000004,0.7140000000000001,0.242
1369,1369,CypressGrill,"        4404 W William Cannon Dr Ste L Austin, TX 78749    ",6_16_2019,0.096,0.693,0.21100000000000002
1370,1370,Koriente,"        621 E 7th St Austin, TX 78701    ",8_4_2018,0.027000000000000003,0.684,0.29
1371,1371,Koriente,"        621 E 7th St Austin, TX 78701    ",1_19_2019,0.021,0.713,0.266
1372,1372,Koriente,"        621 E 7th St Austin, TX 78701    ",6_26_2019,0.023,0.6759999999999999,0.301
1373,1373,Koriente,"        621 E 7th St Austin, TX 78701    ",7_6_2019,0.03,0.732,0.239
1374,1374,ClayPit,"        1601 Guadalupe St Austin, TX 78701    ",3_9_2018,0.026000000000000002,0.737,0.23600000000000002
1375,1375,ClayPit,"        1601 Guadalupe St Austin, TX 78701    ",10_18_2018,0.053,0.727,0.22
1376,1376,ClayPit,"        1601 Guadalupe St Austin, TX 78701    ",1_29_2019,0.03,0.765,0.205
1377,1377,RoaringFork,"        701 Congress Ave Austin, TX 78701    ",7_29_2019,0.03,0.677,0.292
1378,1378,ClayPit,"        1601 Guadalupe St Austin, TX 78701    ",6_24_2018,0.037000000000000005,0.763,0.201
1379,1379,ClayPit,"        1601 Guadalupe St Austin, TX 78701    ",6_9_2019,0.05,0.721,0.22899999999999998
1380,1380,ClayPit,"        1601 Guadalupe St Austin, TX 78701    ",11_11_2018,0.046,0.7509999999999999,0.203
1381,1381,ClayPit,"        1601 Guadalupe St Austin, TX 78701    ",3_7_2019,0.052000000000000005,0.715,0.233
1382,1382,Koriente,"        621 E 7th St Austin, TX 78701    ",7_21_2019,0.026000000000000002,0.711,0.262
1383,1383,ClayPit,"        1601 Guadalupe St Austin, TX 78701    ",5_31_2019,0.043,0.747,0.21100000000000002
1384,1384,FranklinBarbecue,"        900 E 11th St Austin, TX 78702    ",7_3_2019,0.046,0.746,0.20800000000000002
1385,1385,FranklinBarbecue,"        900 E 11th St Austin, TX 78702    ",7_9_2018,0.025,0.75,0.225
1386,1386,FranklinBarbecue,"        900 E 11th St Austin, TX 78702    ",7_8_2018,0.044000000000000004,0.745,0.21100000000000002
1387,1387,FranklinBarbecue,"        900 E 11th St Austin, TX 78702    ",7_18_2019,0.036000000000000004,0.736,0.228
1388,1388,FranklinBarbecue,"        900 E 11th St Austin, TX 78702    ",7_21_2019,0.031,0.741,0.22699999999999998
1389,1389,FranklinBarbecue,"        900 E 11th St Austin, TX 78702    ",1_26_2019,0.05,0.7829999999999999,0.16699999999999998
1390,1390,FranklinBarbecue,"        900 E 11th St Austin, TX 78702    ",5_13_2019,0.033,0.7809999999999999,0.18600000000000003
1391,1391,FranklinBarbecue,"        900 E 11th St Austin, TX 78702    ",7_13_2019,0.047,0.7759999999999999,0.177
1392,1392,FranklinBarbecue,"        900 E 11th St Austin, TX 78702    ",7_27_2019,0.040999999999999995,0.772,0.187
1393,1393,SaltySow,"        1917 Manor Rd Austin, TX 78722    ",9_8_2018,0.04,0.68,0.28
1394,1394,SaltySow,"        1917 Manor Rd Austin, TX 78722    ",1_12_2019,0.034,0.66,0.306
1395,1395,SaltySow,"        1917 Manor Rd Austin, TX 78722    ",4_20_2019,0.061,0.6809999999999999,0.258
1396,1396,SaltySow,"        1917 Manor Rd Austin, TX 78722    ",1_5_2019,0.042,0.728,0.23
1397,1397,SaltySow,"        1917 Manor Rd Austin, TX 78722    ",6_4_2019,0.031,0.71,0.259
1398,1398,SaltySow,"        1917 Manor Rd Austin, TX 78722    ",7_11_2019,0.039,0.701,0.261
1399,1399,SaltySow,"        1917 Manor Rd Austin, TX 78722    ",7_27_2019,0.037000000000000005,0.72,0.243
